id,left_id,right_id,label,left_title,left_category,left_brand,left_modelno,left_price,right_title,right_category,right_brand,right_modelno,right_price
3642,588,2071,0,mionix naos 5000 laser gaming mouse,electronics - general,mionix,000mio5000m,89.96,raptor-gaming m3x laser gaming mouse,gaming mice,raptor-gaming,,69.99
3594,1973,1139,0,iosafe solo - 1 tb fireproof waterproof external hard drive includes 1k disaster recovery service,hard drives,iosafe,sl1000gbusb20,199.58,iosafe solo 2 tb fireproof and waterproof external hard drive 1 year data recovery service sl2000gbusb20 silver,computers accessories,iosafe,sl2000gbusb20,298.99
6681,2242,13418,0,startech.com icusb2328 8 port usb to rs232 serial adapter hub,electronics - general,startech,icusb2328,163.88,startech.com 1 port metal industrial usb to rs422 rs485 serial adapter with isolation icusb422is,i o port cards,startech,icusb422is,83.84
2647,1193,17864,0,ape case ac165 digital camera case,photography - general,ape case,ac165,12.85,ape case ac252 tri-fold travel wallet digital camera case,computers accessories,ape case,,
348,1851,7385,0,tp-link tl-ant2405cl 2.4 ghz 5dbi indoor omni-directional antenna,networking,tp link,tl-ant2405cl,8.88,tl-ant2408cl 2.4 ghz omni 8dbi indoor antenna sma male,two-way radios accessories,tp-link,tl-ant2408cl,13.03
579,1545,21374,1,royal ds3 postal rate scale,stationery & office machinery,royal,ds3,24.54,royal ds3 postal rate scale 17012y,postal scales,royal,ds-3 digital postal scale,16.0
2447,2237,19079,0,verbatim 4.7 gb 16x dvd-r whilte inkjet printable 50 packs spindle disc,mp3 accessories,verbatim,95079,16.14,verbatim dvd r 4.7 gb 8x datalifeplus white inkjet printable hub printable 50pk spindle,dvd r discs,verbatim,94812,14.68
4107,2249,1237,0,us brown bear desktop mount series double arm single monitor mount for 13 - 27 screens,furniture,us brown bear,,59.99,dm2-b27-blk double arm dual monitor desktop mount for 13 -27 screens w clamp black,tv mounts,u.s. brown bear,dm2-b27-blk,119.99
1361,1621,17885,0,smead capacity box bottom hanging file folders letter green 25 box,stationery & office machinery,,64259,30.94,smead 64339 - one inch capacity box bottom hanging file folders legal green 25 box,,smead,,
5128,1672,4988,0,hp notebook sleeve black red,electronics - general,hp,hp vz346aa,19.0,hp 16-inch notebook sleeve - black stream pattern,bags cases,hp,wu672aa #abl,12.49
6818,2395,13908,0,casio exilim ex-zs10 14.1 mp digital camera blue w 5x optical zoom 2.7 lcd display,digital cameras,casio,ex-zs10be,120.0,casio ex-h10 12mp digital camera with 10x optical zoom and 3.0 inch lcd,point shoot digital cameras,casio,ex-h10bkebb,269.0
3106,1061,14949,0,da-lite high power model c manual screen - 9 x 12 av format,electronics - general,da-lite,83210,935.99,honey maple veneer model b manual screen with high power fabric - av format size 60 x 60,projection screens,da-lite,,
6675,2424,11723,0,philips 3 high speed hdmi cable,electronics - general,philips,swv3431w/17,10.43,philips swivel high speed hdmi cable with ethernet 8 feet,hdmi cables,philips,sww1436u/27,24.98
1797,421,16516,0,pendaflex 2 reinforced hanging file folder standard green 25 box,stationery & office machinery,,4152x2,24.94,new-pendaflex 81620 - hanging file folders untabbed legal standard green 25 box - ess81620,laminating supplies,pendaflex,,39.0
3085,2006,11702,0,cables unlimited usb 2.0 7 port hub with power,electronics - general,cables unlimited,usb-1870,27.0,plugable 7 port high speed usb 2.0 hub with 3a power adapter,hubs,plugable technologies,usb2-hub-ag7,22.5
4437,2000,20322,0,bower ss2477 digital wrist strap grey,camera and camcorder accessories,bower,relaunch ss2477g,7.98,bower ss2477bk digital camera wrist strap 1.50-inch - black,binocular accessories,bower,ss2477bk,5.99
2279,744,2825,0,da-lite matte white scenic roller manual screen - 30 x 30,electronics - general,da-lite,40353,4077.99,da-lite designer manual matte white - projection screen - 84 in,home audio theater,da-lite,matte white,
8091,90,10462,0,dane-elec 8gb high-speed compact flash memory card,usb drives,dane-elec,dacf3008gc,44.88,dane-elec high speed 300x 4 gb usb 2.0 compact flash card udma da-cf30-04g-c,blank media,dane-elec,da-cf30-04g-c,17.99
8974,1958,17412,0,mmf industries self-adhesive currency straps,stationery & office machinery,,216070c08,9.2,new-mmf industries 216070e13 - self-adhesive currency straps pink 250 in dollar bills 1000 bands box - mmf216070e13,binocular accessories,mmf,,16.95
9028,2341,1100,0,green onions supply 10.1 anti-glare screen protector,electronics - general,green onions supply,rt-spfg101w / m,22.88,green onions supply glossy anti-fingerprint screen protector for apple ipad 2 rt-spipad201af,screen protectors,green,rt-spipad201af,25.0
1259,1910,5797,0,sigma 18-250mm zoom lens for nikon digital slr cameras 880306,camera and camcorder accessories,sigma,880306,478.0,nikon 50mm f 1.4 g sic sw prime nikkor lens for nikon digital slr cameras,camera lenses,nikon,50mm f/1 .4 g,469.95
9505,1365,13888,0,los angeles lakers ipod touch 4g hard case,electronics - general,tribeca,fva4614,29.99,new york jets ipod touch 4g hard case,computers accessories,tribeca,,
735,1080,14454,1,coby personal mini stereo speaker system csp14,portable audio,coby,csp14,14.0,coby cs-p14 personal mini stereo speakers,computer speakers,coby,cs-p14,8.56
376,1454,19570,0,lexmark x644a11a black toner print cartridge,stationery & office machinery,lexmark,x644a11a,326.24,lexmark 32 black print cartridge twin pack 18c0533,inkjet printer ink,lexmark,18c0532,39.12
7249,1622,21509,0,coby dvd-224blk compact dvd player,dvd players,coby,dvd-224blk,34.88,coby dvd209blk ultra-compact dvd player black,,coby,dvd209blk,26.98
5356,462,14701,0,da-lite video spectra 1.5 model c with csr manual screen - 69 x 92 video format,electronics - general,da-lite,82978,657.99,da-lite deluxe model b video spectra 1.5 - projection screen - 92 in,projection screens,da-lite,video spectra 1.5,194.95
5198,65,21591,0,epson t020201 color ink cartridge,printers,epson,t020201,27.0,epson t008201 color inkjet cartridge,inkjet printer ink,epson,t008201,18.18
9369,1536,2072,0,startech 3.5 external usb ide hard drive enclosure black,electronics - general,startech,ide3510u2,28.88,vantec nexstar dx nst-530u2 5.25-inch ide to usb 2.0 optical drive external enclosure black,hard drive enclosures,vantec,nst-530u2,19.99
1989,2155,4509,1,ape case ac252 tri-fold digital camera case passport travel wallet,photography - general,ape case,ac252,18.88,ape case digital camera case with fold out wallet ac252,cases bags,norazza,ac252,18.48
7990,725,10314,0,c-line top-load poly sheet protectors heavy gauge letter 200ct,stationery & office machinery,,62097,28.94,avery 74171 - multi-page top-load sheet protectors heavy gauge letter clear 25 pack,storage presentation materials,avery,,
9600,2531,19977,0,night owl security products wired color security camera with 60 of cable,garden - general,night owl,cam-cm01-245,49.71,night owl security products cam-4pk-cm115 4 pk wired color security cameras with 240 of cable,surveillance cameras,night owl optics,cam-4pk-cm115,99.99
319,2107,4292,0,atrend-bbox a201-12cp b box series single-sealed 10 up-fire enclosure,car stereos,atrend,a201-12cp,60.88,atrend 12ps b box series 12-inch single-sealed shallow-mount enclosure,subwoofer boxes and enclosures,atrend,12ps,41.34
6249,2018,21729,0,wintec filemate 4gb compactflash memory card,usb drives,wintec,3fmcf4gb-r,15.98,wintec filemate 8 gb class 4 microsd memory card,memory cards,wintec,3fmusdck8gb-r,18.99
4621,683,3792,0,nikon coolpix s70 brown 12.1 mp digital camera with 5x optical zoom w 50 bonus prints,digital cameras,nikon,s70 brown,299.95,nikon coolpix l100 10mp digital camera with 15x optical vibration reduction vr zoom,point shoot digital cameras,nikon,l100,
4886,576,18465,0,da-lite da-glas deluxe rear projection screen - 50 x 50 av format,electronics - general,da-lite,27647,1919.99,da-glas base rear projection screen - 36 x 48 video format,projection screens,da-lite,,1199.99
5400,700,20715,0,da-lite da-plex deluxe rear projection screen - 50 1 2 x 67 1 4 video format,electronics - general,da-lite,27562,2544.99,da-lite deluxe model b matte white - projection screen - 72 in,projection screens,da-lite,matte white,127.1
132,2515,4424,1,corsair 115gb solid state drive corsair force series,hard drives,corsair,cssdf115gbp2brk,261.25,corsair force series 115 gb sata 3.0 gb-s 2.5-inch high performance sata ii solid state drive f115gb2-brkt-a,computer components,corsair,cssd-f115gb2-brkt-a,178.12
5345,1260,20314,0,netgear prosafe plus 8-port gigabit ethernet switch with poe,networking,netgear,gs108pe100nas,247.5,netgear prosafe plus switch 8-port gigabit ethernet gs108e,switches,netgear,gs108e,77.18
3550,2504,2819,0,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format,electronics - general,da-lite,27655,1752.99,da-lite da-plex standard rear projection screen - 94 1 2 x 168 hdtv format,projection screens,da-lite,27149,7864.0
178,794,6139,0,pc treasures retractable mighty mini mouse navy,mice,pc treasures,07221,9.88,pc treasures mighty mini mouse - retractable,mice,pc treasures,07218,7.95
8736,1937,10807,0,kingston kth-mlg4 2g 2gb ddr2 240-pin sdram server memory module,memory,kingston,kth-mlg4 / 2g,55.92,kingston 2 gb ddr2 sdram memory module 2 gb 1 x 2 gb 667mhz ddr2 sdram 200pin ktt667d2 2g,memory,kingston,ktt667d2/2g,28.34
6100,1393,17130,0,gbc design view presentation binding system covers clear 8-3 4,stationery & office machinery,,2514500,19.94,new-gbc 2514499 - design view presentation binding system covers 11 x 8-1 2 frost 25 pack - gbc2514499,covers,gbc,,45.0
1350,510,1360,0,tripp lite 10 usb 2.0 a to micro-usb b device cable,electronics - general,tripp lite,u050-010,6.88,tripp lite u022-010 usb2 .0 certified gold a b device cable - 10ft,usb cables,tripp lite,u022-010,4.56
6600,2250,18187,0,sharpie 12pk super permanent markers black,stationery & office machinery,sharpie,33001,14.28,sharpie 33074 - super permanent markers fine point assorted 4 set,storage presentation materials,sharpie,,26.12
4997,2395,2584,0,casio exilim ex-zs10 14.1 mp digital camera blue w 5x optical zoom 2.7 lcd display,digital cameras,casio,ex-zs10be,120.0,casio exilim ex-fs10 9mp digital camera with 3x optical image stabilized zoom and 2.5 inch lcd gray,point shoot digital cameras,casio,fs10 gray,
6291,1888,12765,0,logitech wireless mouse dark fleur,mice,logitech,910001898,27.82,logitech wireless mouse m310 peacock blue,mice,logitech,910-001923,21.18
6126,1429,8593,0,coolmax 3.5 usb 3.0 external hard drive enclosure black,electronics - general,coolmax,hd-381bz-u3,26.88,cavalry usb 2.0 2.5-inch portable external hard drive enclosure - pink,computers accessories,cavalry,en-caug-p,15.99
7881,944,14177,1,brother tn360 black toner cartridge,printers,brother,tn360,45.54,brother tn360 high yield black toner cartridge,laser printer toner,brother,tn360,45.54
9973,582,4985,0,ihome wireless optical mouse black,mice,ihome,ih-m821wb,25.56,hp 2.4 ghz wireless optical mobile mouse black,mice,hp,we791aa #aba,20.1
6573,1841,18623,1,belkin f2e9142-wht-apl adc to dvi apple monitor adapter,electronics - general,belkin,f2e9142-wht-apl,29.88,belkin f2e9142-wht pro series adc to dvi apple monitor adapter,connectors adapters,belkin,f2e9142-wht,24.99
10126,1044,10924,0,ifrogz ipod touch 4 luxe original case blue black,mp3 accessories,ifrogz,it4lo-blu/blk,29.99,ifrogz luxe original case for iphone 4 teal,cases,ifrogz,ip4glo-tea-blk,29.99
3449,547,1692,0,verbatim 96438 2gb store n go usb 2.0 flash drive,usb drives,verbatim,96438,14.84,verbatim 96806 store n go usb flash drive 32 gb,printers,verbatim,,
3070,621,4602,0,zotac geforce gt430 1gb ddr3 pci-express 2.0 graphics card,electronics - general,zotac,zt-40604-10l,88.88,msi geforce 210 512 mb ddr2 pci-express 2.0 graphics card md512h,computers accessories,msi,n210-md512h,
934,1827,12585,0,casio exilim ex-zs10 14.1 mp digital camera black w 5x optical zoom 2.7 lcd display,digital cameras,casio,ex-zs10bk,120.0,casio exilim ex-s8 12 mp digital camera with 4x optical zoom and 2.7-inch lcd blue,point shoot digital cameras,casio,exs8be,104.9
7125,278,8783,0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,89939,2595.0,da-lite tensioned advantage electrol - projection screen motorized - cinema vision,projection screens,da-lite,advantage electrol,
2611,967,2818,0,da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format,electronics - general,da-lite,27602,920.99,da-lite 27636 da-glas standard rear projection screen 50 1 2 x 67 1 4 video format,projection screens,da-lite,,
9483,187,10799,0,kingston valueram 2gb ddr3 sdram desktop memory module,memory,kingston,kvr1333d3ls4r9s/2g,63.88,kingston valueram 512mb 333mhz pc2700 ddr desktop memory kvr333 512r,memory,kingston,kvr333/512r,39.99
5091,32,6751,0,da-lite da-mat deluxe fast fold complete front projection screen - 68 x 68,electronics - general,da-lite,88604,829.99,da-lite fast-fold deluxe screen system - projection screen - 16 9 - da-mat,projection screens,da-lite,,754.85
3684,485,20002,0,tony hawk birdhouse royale skatedrive 2gb usb flash drive w xbox live support,usb drives,ep memory,bh-skthroy/2g,9.84,action sport skatedrive birdhouse - tony hawk - birdman crest - usb flash drive - 4 gb - usb 2.0,usb flash drives,add on,birdhouse - tony hawk - birdman crest,11.5
2651,278,19779,0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,da-lite,89939,2595.0,hc cinema vision tensioned advantage deluxe electrol - av format size 50 x 50,projection screens,da-lite,,
526,2504,18153,0,da-lite da-glas deluxe rear projection screen - 40 1 4 x 53 3 4 video format,electronics - general,da-lite,27655,1752.99,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,
2311,1983,4894,0,incipio smart feather for apple ipad 2 lime,electronics - general,incipio,ipad-228,33.25,incipio ipad 2 smart feather case - red apple ipad 2,faceplates,incipio,,31.99
5799,1418,20654,0,lexmark t650h11a black high-yield toner print cartridge,printers,lexmark,t650h11a,565.2,compatible dell 1815dn laser printer high yield black toner cartridge,inkjet printer ink,dell,,26.82
5222,1995,7147,0,epson 2000 hours uhe replacement projector lamp v13h010l38,monitors,epson,v13h010l38,291.84,epson replacement lamp - 170w uhe projector lamp - 2000 hour,lamps,epson,,229.99
4227,1132,19011,0,da-lite da-plex self trimming rear projection screen - 60 x 60 av format,electronics - general,da-lite,27575,2680.99,da-lite da-glas thru-the-wall rear projection screen - 72 x 96 video format,projection screens,da-lite,23050,8968.99
6519,1952,7747,0,pc treasures clickit classic mouse black,mice,pc treasures,07667,16.8,pc treasures clickit classic mouse - titanium 07672,mice,pc treasures,07672,16.95
8661,1178,18153,1,da-lite da-glas deluxe rear projection screen - 96 x 96 av format,electronics - general,da-lite,27651,6128.99,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,,
10180,2255,15291,0,vantec nexstar3 superspeed 2.5 sata to usb 3.0 external hard drive enclosure,electronics - general,vantec,nst-280s3-bk,26.62,vantec usa nexstar cx 2.5-inch sata to usb 3.0 external hard drive enclosure nst-200s3-bk,external hard drives,vantec,nst-200s3-bk,19.99
9425,870,14930,1,hp cb40 toner 7500 page-yield,printers,hp,cb400a,249.23,hp color laserjet cb400a black print cartridge in retail packaging,laser printer toner,hp,cb400a,145.99
8855,1075,10578,0,cables to go 29109 velocity composite video audio cable,electronics - general,cables to go,29109,39.88,cables to go - 40009 - 1.5 ft velocity component video cable blue,component video,cables to go,40009,10.11
9995,1758,9789,1,fellowes goriser laptop elevator,electronics - general,fellowes,8030401,21.88,fellowes laptop goriser,,fellowes,,19.95
2823,2538,12225,0,brother tn450 black toner cartridge high yield toner,printers,brother,tn450,48.88,brother tn-620 toner cartridge,laser printer toner,brother,tn620,47.99
953,2394,13251,1,western digital 750gb my passport essential se usb 3.0 silver portable hard drive,hard drives,western digital,wdbacx7500asl-nesn,96.98,western digital my passport essential se 750 gb usb 3.0 2.0 ultra portable external hard drive silver,external hard drives,western digital,wdbacx7500asl-nesn,79.0
